avg_precision,c1_avg_precision,c2_avg_precision,avg_entropy,c1_avg_entropy,c2_avg_entropy,avg_dist,c1_avg_dist,c2_avg_dist,avg_stance,Baseline,Param_setting
0.7384725336386063,,,0.8668396229884285,,,"[0.29585000000000006, 0.70415]","[nan, nan]","[nan, nan]",,2,NA
0.6711616032418226,,,0.9536128592710371,,,"[0.38120000000000004, 0.6187999999999999]","[nan, nan]","[nan, nan]",,3,NA
0.613651415703454,0.6073683896574419,0.6120464404022358,1.0,1.0,1.0,"[0.5, 0.5]","[0.5, 0.5]","[0.5, 0.5]",,6,NA
0.6879243755769089,,,0.8745468547879665,,,,"[nan, nan]","[nan, nan]","[0.30210000000000004, 0.6979000000000001]",4,0.0001
0.7419354690636487,,,0.8503947356987073,,,,"[nan, nan]","[nan, nan]","[0.2848, 0.7152]",4,0.001
0.786054532737638,,,0.8014617903955511,,,,"[nan, nan]","[nan, nan]","[0.25170000000000003, 0.7483]",4,0.01
0.8254808305296897,,,0.739861066755788,,,,"[nan, nan]","[nan, nan]","[0.21530000000000002, 0.7846999999999998]",4,0.1
0.7793776873140235,,,0.8197181148897592,,,,"[nan, nan]","[nan, nan]","[0.26360000000000006, 0.7363999999999998]",4,0.0
0.8236044824339278,,,0.7566355407598877,,,,"[nan, nan]","[nan, nan]","[0.2235, 0.7765]",4,1.0
0.7843155667201015,,,0.8107861920958558,,,,"[nan, nan]","[nan, nan]","[0.25780000000000003, 0.7422]",4,10.0
0.7734103437392653,,,0.8268861722579315,,,,"[nan, nan]","[nan, nan]","[0.26830000000000004, 0.7316999999999999]",4,20.0
0.7641137126952742,,,0.8402002338014445,,,,"[nan, nan]","[nan, nan]","[0.27770000000000006, 0.7222999999999999]",4,50.0
0.7600022154074705,,,0.8472290782417362,,,,"[nan, nan]","[nan, nan]","[0.28259999999999996, 0.7174]",4,100.0
0.7410776527399269,,,0.8746401948907289,,,,"[nan, nan]","[nan, nan]","[0.29905000000000004, 0.70095]",5,0.001
0.7212615748095814,,,0.887360317894525,,,,"[nan, nan]","[nan, nan]","[0.30979999999999996, 0.6902000000000001]",5,0.01
0.6969798348746775,,,0.9023069894480856,,,,"[nan, nan]","[nan, nan]","[0.32319999999999993, 0.6768000000000001]",5,0.1
0.6828622615419883,,,0.9095105843995762,,,,"[nan, nan]","[nan, nan]","[0.33020000000000005, 0.6698000000000001]",5,1.0
0.637283526910619,,,0.947609287010269,,,,"[nan, nan]","[nan, nan]","[0.374, 0.626]",5,10
0.6240291293756587,,,0.9534845875010558,,,,"[nan, nan]","[nan, nan]","[0.38125, 0.61875]",5,15
0.6119405525630314,,,0.9626674074019541,,,,"[nan, nan]","[nan, nan]","[0.39649999999999996, 0.6035]",5,20
0.5979502935310871,,,0.973279697953103,,,,"[nan, nan]","[nan, nan]","[0.41345000000000015, 0.5865499999999999]",5,50
0.5741900886484431,,,0.9832446865506063,,,,"[nan, nan]","[nan, nan]","[0.4317999999999999, 0.5682]",5,100
0.5435871887152424,,,0.9923921817858222,,,,"[nan, nan]","[nan, nan]","[0.46219999999999994, 0.5378000000000001]",5,500
0.6285570338096447,0.6300407599385712,,1.0,1.0,1.0,,"[0.5, 0.5]","[0.5, 0.5]","[0.5, 0.5]",7,0.001
0.6109368006680904,0.6046838958108461,,1.0,1.0,1.0,,"[0.5, 0.5]","[0.5, 0.5]","[0.5, 0.5]",7,0.01
0.5907236254910694,0.5813374799052861,,1.0,1.0,1.0,,"[0.5, 0.5]","[0.5, 0.5]","[0.5, 0.5]",7,0.1
0.5728993534759709,0.5613080789359223,,1.0,1.0,1.0,,"[0.5, 0.5]","[0.5, 0.5]","[0.5, 0.5]",7,1.0
0.5576799448124428,0.5445256520422866,,1.0,1.0,1.0,,"[0.5, 0.5]","[0.5, 0.5]","[0.5, 0.5]",7,10
0.5493274909452821,0.5402273030801285,,1.0,1.0,1.0,,"[0.5, 0.5]","[0.5, 0.5]","[0.5, 0.5]",7,15
0.5420761764216138,0.5360451135505541,,1.0,1.0,1.0,,"[0.5, 0.5]","[0.5, 0.5]","[0.5, 0.5]",7,20
0.5368340990122225,0.5295585926042407,,1.0,1.0,1.0,,"[0.5, 0.5]","[0.5, 0.5]","[0.5, 0.5]",7,50
0.5283558927785221,0.5187815829144653,,1.0,1.0,1.0,,"[0.5, 0.5]","[0.5, 0.5]","[0.5, 0.5]",7,100
0.5105522645328697,0.5066197530405611,,1.0,1.0,1.0,,"[0.5, 0.5]","[0.5, 0.5]","[0.5, 0.5]",7,500
