avg_precision,c1_avg_precision,c2_avg_precision,avg_entropy,c1_avg_entropy,c2_avg_entropy,avg_dist,c1_avg_dist,c2_avg_dist,avg_stance,Baseline,Param_setting
0.7461545126294665,,,0.8399731739726994,,,"[0.28265000000000007, 0.71735]","[nan, nan]","[nan, nan]",,2,NA
0.6971077471053264,,,0.9259644200165339,,,"[0.3504, 0.6496000000000001]","[nan, nan]","[nan, nan]",,3,NA
0.6311763180489074,0.637333858044956,0.6050674876388146,1.0,1.0,1.0,"[0.5, 0.5]","[0.5, 0.5]","[0.5, 0.5]",,6,NA
0.7297805265416284,,,0.826715421627871,,,,"[nan, nan]","[nan, nan]","[0.27180000000000004, 0.7282]",4,0.0001
0.7564013573267238,,,0.8115930184804764,,,,"[nan, nan]","[nan, nan]","[0.2645, 0.7354999999999999]",4,0.001
0.7883099325245163,,,0.7597293511178131,,,,"[nan, nan]","[nan, nan]","[0.23199999999999996, 0.7680000000000001]",4,0.01
0.7993235308702006,,,0.7470107072669346,,,,"[nan, nan]","[nan, nan]","[0.22540000000000002, 0.7745999999999998]",4,0.1
0.7823998789303424,,,0.7764546195723385,,,,"[nan, nan]","[nan, nan]","[0.24180000000000004, 0.7581999999999998]",4,0.0
0.7731373782269857,,,0.7940359330463703,,,,"[nan, nan]","[nan, nan]","[0.25300000000000006, 0.7469999999999999]",4,1.0
0.7238586474317459,,,0.8541748483059172,,,,"[nan, nan]","[nan, nan]","[0.2938, 0.7061999999999999]",4,10.0
0.7133078491004919,,,0.8662336990841802,,,,"[nan, nan]","[nan, nan]","[0.30260000000000004, 0.6974000000000001]",4,20.0
0.7047453177960986,,,0.8791313383192483,,,,"[nan, nan]","[nan, nan]","[0.3138, 0.6862]",4,50.0
0.7008154691915867,,,0.8836504281894253,,,,"[nan, nan]","[nan, nan]","[0.317, 0.6829999999999998]",4,100.0
0.7588969992746144,,,0.8362190704629558,,,,"[nan, nan]","[nan, nan]","[0.2785, 0.7215]",5,0.001
0.7405874037348275,,,0.8632792764748842,,,,"[nan, nan]","[nan, nan]","[0.2977, 0.7022999999999999]",5,0.01
0.7238843494685543,,,0.8753624651852117,,,,"[nan, nan]","[nan, nan]","[0.3066, 0.6934000000000001]",5,0.1
0.6960511189027594,,,0.9001629709744086,,,,"[nan, nan]","[nan, nan]","[0.3286, 0.6714000000000001]",5,1.0
0.6442946741196516,,,0.9405556468641096,,,,"[nan, nan]","[nan, nan]","[0.36985000000000007, 0.63015]",5,10
0.6341888381349312,,,0.9498408846262322,,,,"[nan, nan]","[nan, nan]","[0.38075000000000003, 0.61925]",5,15
0.6279755629222702,,,0.9532012950067529,,,,"[nan, nan]","[nan, nan]","[0.38609999999999994, 0.6139000000000001]",5,20
0.5960759500327637,,,0.9714909084104749,,,,"[nan, nan]","[nan, nan]","[0.4157500000000001, 0.5842499999999999]",5,50
0.5712927982367965,,,0.9817664505887851,,,,"[nan, nan]","[nan, nan]","[0.4336499999999999, 0.56635]",5,100
0.5474126107969618,,,0.9906533118180613,,,,"[nan, nan]","[nan, nan]","[0.46014999999999995, 0.53985]",5,500
0.6507114734257264,0.661275050574459,,1.0,1.0,1.0,,"[0.5, 0.5]","[0.5, 0.5]","[0.5, 0.5]",7,0.001
0.6298342389942526,0.6216325734402394,,1.0,1.0,1.0,,"[0.5, 0.5]","[0.5, 0.5]","[0.5, 0.5]",7,0.01
0.6077746460865516,0.5991570535413299,,1.0,1.0,1.0,,"[0.5, 0.5]","[0.5, 0.5]","[0.5, 0.5]",7,0.1
0.5837545767969464,0.5749680691013108,,1.0,1.0,1.0,,"[0.5, 0.5]","[0.5, 0.5]","[0.5, 0.5]",7,1.0
0.5555328500732619,0.5454742148710968,,1.0,1.0,1.0,,"[0.5, 0.5]","[0.5, 0.5]","[0.5, 0.5]",7,10
0.5539042731402857,0.5462458404264338,,1.0,1.0,1.0,,"[0.5, 0.5]","[0.5, 0.5]","[0.5, 0.5]",7,15
0.5528846987698326,0.5428101911451853,,1.0,1.0,1.0,,"[0.5, 0.5]","[0.5, 0.5]","[0.5, 0.5]",7,20
0.5432268549252484,0.535307163976508,,1.0,1.0,1.0,,"[0.5, 0.5]","[0.5, 0.5]","[0.5, 0.5]",7,50
0.5322674556781046,0.5259210067982638,,1.0,1.0,1.0,,"[0.5, 0.5]","[0.5, 0.5]","[0.5, 0.5]",7,100
0.5218140578779682,0.5156051512088019,,1.0,1.0,1.0,,"[0.5, 0.5]","[0.5, 0.5]","[0.5, 0.5]",7,500
